bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,label
0.9489019513130188,0.0390267632901668,0.0085457805544137,0.0023496602661907,0.0007215979276224,0.0002783306117635,0.0001429451076546,1.4431958334171212e-05,8.246833203884307e-06,4.810652626474621e-06,4.123416601942154e-06,1.374472162751772e-06,0.0
0.9061785340309144,0.054884735494852,0.02320864982903,0.0103525249287486,0.0038024773821234,0.0009284559637308,0.0002755816676653,0.0001374472194584,9.071516251424327e-05,6.734913768013939e-05,6.253848550841212e-05,1.0995777302014176e-05,0.0
0.978815257549286,0.0189093016088008,0.0014301383635029,0.0003051328239962,0.0001113322505261,0.0001078960704035,0.0001367599907098,8.453003829345107e-05,6.528742960654199e-05,1.4431958334171212e-05,4.123416601942154e-06,1.5806430383236147e-05,0.0
0.9631407856941224,0.0273581817746162,0.0052903434261679,0.0026156206149607,0.0011366885155439,5.222994514042512e-05,5.497888923855498e-05,3.298733281553723e-05,3.504904088913463e-05,4.123416510992684e-05,7.5595969974529e-05,0.0001663111324887,0.0
0.9545964002609252,0.0324244871735572,0.0089409416541457,0.0025578928180038,0.0007978811045177,0.0003463669854681,0.0001230152556672,6.734913768013939e-05,5.772783333668485e-05,5.360441718949005e-05,3.092562474193983e-05,3.4361805774096865e-06,0.0
0.9861404895782472,0.0115386936813592,0.0012858187546953,0.0003862266894429,0.0002309113333467,0.0002432815817883,0.0001037726542563,3.1612860766472295e-05,1.3744722309638746e-05,1.1683013326546645e-05,7.55959717935184e-06,6.185125130286906e-06,0.0
0.9359427094459534,0.0483401864767074,0.010294796898961,0.0037048899102956,0.0011140097631141,0.0003188775444868,0.0001395089348079,6.528742960654199e-05,4.329587318352424e-05,1.9242610505898483e-05,1.3744722309638746e-05,3.4361805774096865e-06,0.0
0.9788207411766052,0.0161603577435016,0.002933123614639,0.0013071231078356,0.0003099434834439,0.0002144176687579,6.872360972920433e-05,4.39831092080567e-05,5.0168237066827714e-05,4.39831092080567e-05,3.092562474193983e-05,1.6493666407768615e-05,0.0
0.9093219637870787,0.0617282353341579,0.0188130885362625,0.0065211835317313,0.0021716661285609,0.0008611068478785,0.0003209392598364,0.0001463812950532,5.910230538574979e-05,3.504904088913463e-05,1.511919435870368e-05,6.185125130286906e-06,0.0
0.9185810685157776,0.056849543005228,0.0211421307176351,0.0024912308435887,0.0005580357392318,0.0001168301387224,6.528742960654199e-05,4.260863715899177e-05,2.542773654568009e-05,3.023838871740736e-05,3.917245703632943e-05,5.841506936121732e-05,0.0
0.914786159992218,0.0517763681709766,0.0166565421968698,0.0075644077733159,0.0040045245550572,0.0028107955586165,0.0014012744650244,0.0004467034596018,0.0002632114337757,0.0001621877163415,0.0001175173747469,1.0308541277481709e-05,0.0
0.9422295689582824,0.0277533419430255,0.0102755539119243,0.0053542563691735,0.0049274829216301,0.005739795975387,0.0029324365314096,0.0001546281273476,0.0001346982753602,0.0002212900290032,0.0002748944389168,2.061708300971077e-06,0.0
0.8951807022094727,0.0508678406476974,0.0257253088057041,0.0162758119404315,0.0051900069229304,0.0015098577132448,0.0012603909708559,0.0012260292423889,0.001261078286916,0.0008906580042093,0.0004212757339701,0.0001910516293719,0.0
0.906055510044098,0.0484494566917419,0.0286982916295528,0.0109002515673637,0.0035750023089349,0.0009181474451906,0.0006514998385682,0.0003869139181915,0.0002212900290032,9.41513426369056e-05,3.023838871740736e-05,1.9242610505898483e-05,0.0
0.956448495388031,0.0255624335259199,0.0065899067558348,0.0065940301865339,0.0037763623986393,0.0008542345021851,8.727898239158094e-05,5.291718116495758e-05,2.4053262677625756e-05,5.497888651007088e-06,1.374472162751772e-06,3.4361805774096865e-06,0.0
0.9383720755577089,0.0346497558057308,0.0104947825893759,0.0085636489093303,0.0050676790997385,0.0025661396794021,0.0001889899285743,3.4361804864602163e-05,2.817668064380996e-05,1.3744722309638746e-05,1.2370250260573812e-05,8.246833203884307e-06,0.0
0.9099081754684448,0.0674130544066429,0.014482126571238,0.0045440052635967,0.0018362948903813,0.0008968430920504,0.0005642208270728,0.0001979240041691,0.0001037726542563,4.19214011344593e-05,4.810652626474621e-06,6.872361154819373e-06,0.0
0.9059682488441468,0.069994993507862,0.0200679805129766,0.002748257247731,0.0004322715103626,0.0002845157578121,0.0002006729482673,0.000120266318845,8.17810941953212e-05,4.741928933071904e-05,4.054692908539437e-05,1.305748628510628e-05,0.0
0.9042377471923828,0.0588789544999599,0.0161644797772169,0.0116555243730545,0.0079602561891078,0.0006645573303103,0.0002611497184261,0.0001147684306488,4.535758125712164e-05,1.511919435870368e-05,0.0,2.061708300971077e-06,0.0
0.9140480756759644,0.0705296695232391,0.0125063229352235,0.0018081181915476,0.0006453146925196,0.0001903644006233,6.872360972920433e-05,5.154270911589265e-05,5.704059731215239e-05,3.4361804864602163e-05,4.260863715899177e-05,1.786813845683355e-05,0.0
0.8638289570808411,0.079055517911911,0.0248030386865139,0.0106102377176284,0.0075149266049265,0.0056765703484416,0.0041550295427441,0.0021922830492258,0.0011545566376298,0.0005559740238822,0.0002762689255177,0.0001766196801327,0.0
0.960031032562256,0.0311407297849655,0.0063438764773309,0.0012865059543401,0.0004144033591728,0.0003484287008177,0.0001869282132247,8.453003829345107e-05,7.834491407265887e-05,5.772783333668485e-05,1.2370250260573812e-05,1.511919435870368e-05,0.0
0.9381940960884094,0.0496507473289966,0.009565639309585,0.0014603766612708,0.0004350204544607,0.0001779941521817,0.0002797050983645,0.0001340110466117,6.666190165560693e-05,2.748944461927749e-05,6.185125130286906e-06,2.061708300971077e-06,0.0
0.9392730593681335,0.0311750918626785,0.0094378134235739,0.0077554592862725,0.0077829486690461,0.003381201531738,0.000967628438957,0.0001752452080836,2.817668064380996e-05,9.621305252949242e-06,8.246833203884307e-06,5.497888651007088e-06,0.0
0.9601560831069946,0.0289951786398887,0.0074730054475367,0.0022280195262283,0.0006776148220524,0.0002666476066224,0.0001099577784771,5.222994514042512e-05,2.748944461927749e-05,8.934069228416774e-06,3.4361805774096865e-06,1.374472162751772e-06,0.0
0.9497891664505004,0.0366771034896373,0.0087856259196996,0.0028602767270058,0.0009710646118037,0.0003731691977009,0.0002501539420336,0.0001456940517527,7.628320599906147e-05,3.98596930608619e-05,2.4740500521147624e-05,6.872361154819373e-06,0.0
0.9579012989997864,0.0314877852797508,0.0074475775472819,0.0024506838526576,0.0004652588395401,0.000142257878906,8.246833021985367e-05,1.7180902432301082e-05,2.748944325503544e-06,6.87236081375886e-07,1.374472162751772e-06,6.87236081375886e-07,0.0
0.959808349609375,0.0195044483989477,0.0068111969158053,0.0045852391049265,0.0046305968426167,0.0038925053086131,0.0002474049979355,7.5595969974529e-05,7.903215009719133e-05,0.0002185410849051,0.000120266318845,2.6802208594745025e-05,0.0
0.8869036436080933,0.0697194188833236,0.0301270559430122,0.0104191862046718,0.001944190938957,0.0005161142908036,0.0001766196801327,7.903215009719133e-05,7.697044202359393e-05,3.230009679100476e-05,3.4361805774096865e-06,2.061708300971077e-06,0.0
0.9518158435821532,0.0345934033393859,0.0088502261787652,0.0032018329948186,0.0007408405072055,0.0002707710373215,0.0002515283995307,0.0001986112329177,4.535758125712164e-05,1.2370250260573812e-05,8.246833203884307e-06,1.0995777302014176e-05,0.0
0.9544444680213928,0.0335824787616729,0.0084447572007775,0.0018507267814129,0.0007971939048729,0.0002900136460084,0.0001889899285743,0.0001601260155439,0.0001147684306488,7.97193861217238e-05,4.123416510992684e-05,5.497888651007088e-06,0.0
0.9414151906967164,0.0322677977383136,0.0165850687772035,0.0063624316826462,0.0022445130161941,0.0005621591117233,0.0002068580652121,0.0001656239037401,0.0001147684306488,5.841506936121732e-05,9.621305252949242e-06,7.55959717935184e-06,0.0
0.9628693461418152,0.026873679831624,0.0079884324222803,0.0012260292423889,0.0005243611522018,0.0001525664119981,0.0001147684306488,7.97193861217238e-05,7.97193861217238e-05,4.329587318352424e-05,3.77979849872645e-05,1.0308541277481709e-05,0.0
0.9716865420341492,0.0219365768134593,0.0032238245476037,0.0013868424575775,0.0008487366139888,0.0004439545155037,0.0002288496179971,0.0001023981822072,6.047677743481472e-05,4.123416510992684e-05,2.199155460402835e-05,1.8555374481366016e-05,0.0
0.9845860004425048,0.0120149487629532,0.0018582864431664,0.0008212471147999,0.0003924118063878,0.0001690600765869,5.772783333668485e-05,3.711074896273203e-05,2.4740500521147624e-05,1.9242610505898483e-05,9.621305252949242e-06,9.621305252949242e-06,0.0
0.9966084957122804,0.0026609781198203,0.0004267736221663,0.0001237024989677,6.872360972920433e-05,5.360441718949005e-05,2.336602665309329e-05,1.1683013326546645e-05,8.934069228416774e-06,7.55959717935184e-06,4.123416601942154e-06,2.061708300971077e-06,0.0
0.9632527828216552,0.0188337061554193,0.0098425950855016,0.0056834425777196,0.001283069839701,0.0005271100671961,0.0002226645010523,0.0002020474203163,0.000120266318845,1.6493666407768615e-05,1.0308541277481709e-05,5.497888651007088e-06,0.0
0.9626817107200624,0.0283388681709766,0.0058854897506535,0.0016988476272672,0.0007360298768617,0.000323000975186,7.490873394999653e-05,7.97193861217238e-05,7.834491407265887e-05,7.422149792546406e-05,1.8555374481366016e-05,1.0308541277481709e-05,0.0
0.9927716255187988,0.0060318713076412,0.0005752166034653,0.0001986112329177,0.0001463812950532,2.748944461927749e-05,2.542773654568009e-05,3.77979849872645e-05,4.39831092080567e-05,5.222994514042512e-05,6.253848550841212e-05,2.6802208594745025e-05,0.0
0.9870229363441468,0.0108968159183859,0.0012308398727327,0.0003388074110262,0.0001566898281453,0.0001264514430658,9.20896345633082e-05,7.078531780280173e-05,4.467034523258917e-05,1.5806430383236147e-05,2.061708300971077e-06,2.061708300971077e-06,0.0
0.8995439410209656,0.0461788289248943,0.0195511803030967,0.0157583244144916,0.0118775013834238,0.0062992060557007,0.0005710931727662,0.000120266318845,5.841506936121732e-05,3.092562474193983e-05,5.497888651007088e-06,4.810652626474621e-06,0.0
0.9605602025985718,0.0262977760285139,0.0043529532849788,0.0041783954948186,0.0036883961874991,0.0003944735217373,0.0001154556666733,9.89620020845905e-05,9.758752275956796e-05,6.391295755747706e-05,4.741928933071904e-05,0.0001044598902808,0.0
0.9363612532615662,0.0240195896476507,0.0103669567033648,0.01309734582901,0.0136004025116562,0.0024012029170989,6.528742960654199e-05,3.504904088913463e-05,2.542773654568009e-05,1.0308541277481709e-05,1.0308541277481709e-05,6.872361154819373e-06,0.0
0.9394737482070924,0.0380618833005428,0.0174571722745895,0.003847834886983,0.000652187038213,0.0003525521315168,4.810652535525151e-05,2.611497257021256e-05,2.6802208594745025e-05,3.1612860766472295e-05,1.786813845683355e-05,4.123416601942154e-06,0.0
0.8943560123443604,0.0700499787926673,0.0245178360491991,0.0068379989825189,0.0024513711687177,0.0011215693084523,0.0004171523032709,0.0001484429958509,5.635336128761992e-05,2.4740500521147624e-05,1.2370250260573812e-05,6.185125130286906e-06,0.0
0.9639537930488586,0.0295779537409544,0.0053961779922246,0.0008514855289831,0.0001092705424525,4.329587318352424e-05,1.9242610505898483e-05,8.246833203884307e-06,9.621305252949242e-06,8.246833203884307e-06,1.305748628510628e-05,9.621305252949242e-06,0.0
0.9759418964385986,0.0210500415414571,0.001873405650258,0.0006391295464709,0.0003339967515785,6.94108457537368e-05,4.535758125712164e-05,2.9551152692874894e-05,1.3744722309638746e-05,0.0,2.061708300971077e-06,1.374472162751772e-06,0.0
0.9751673936843872,0.0194522179663181,0.0047522378154098,0.0004824397328775,0.0001044598902808,2.0617082554963417e-05,5.497888651007088e-06,5.497888651007088e-06,3.4361805774096865e-06,2.748944325503544e-06,1.374472162751772e-06,2.061708300971077e-06,0.0
0.8057107925415039,0.0896458253264427,0.0468956157565116,0.0304995384067296,0.0193573795258998,0.0059947604313492,0.0010714010568335,0.0004260863934177,0.0002109814813593,0.0001030854182317,5.910230538574979e-05,2.542773654568009e-05,0.0
0.8859565854072571,0.054597470909357,0.0315956808626651,0.0138381859287619,0.008381531573832,0.0048498250544071,0.0003676713095046,0.0001759324368322,0.0001216407908941,0.0001010237101581,1.1683013326546645e-05,2.748944325503544e-06,0.0
0.9004531502723694,0.0453940071165561,0.0279863160103559,0.0209716968238353,0.0024273179005831,0.0009373900247737,0.0006185125093907,0.0003223137173335,0.0003003221645485,0.0002364092215429,0.0003175030869897,3.504904088913463e-05,0.0
0.8776582479476929,0.0522106997668743,0.0358943417668342,0.0254462920129299,0.0056971875019371,0.0012349633034318,0.0007367170765064,0.0005326079553924,0.0001821175683289,0.0001800558529794,0.000140883406857,8.5904510342516e-05,0.0
0.8910531401634216,0.052952229976654,0.0286536216735839,0.0138265034183859,0.0070744082331657,0.0031269241590052,0.0016143176471814,0.0008844728581607,0.0004851886769756,0.0002577135455794,4.329587318352424e-05,2.817668064380996e-05,0.0
0.9546836614608764,0.0287257824093103,0.0117503628134727,0.0025929417461156,0.0010727755725383,0.0010988905560225,2.0617082554963417e-05,1.5806430383236147e-05,1.5806430383236147e-05,7.55959717935184e-06,9.621305252949242e-06,6.185125130286906e-06,0.0
0.9945185780525208,0.0043508918024599,0.0008439259254373,0.0001223280269186,5.429165321402252e-05,4.810652535525151e-05,3.230009679100476e-05,1.6493666407768615e-05,6.185125130286906e-06,4.123416601942154e-06,2.061708300971077e-06,6.87236081375886e-07,0.0
0.8877303600311279,0.0574838630855083,0.028964253142476,0.0140484804287552,0.0064339041709899,0.0023256069980561,0.0013717232504859,0.0010425371583551,0.0003937862929888,0.0001443195797037,5.429165321402252e-05,6.872361154819373e-06,0.0
0.9913476705551147,0.0061225863173604,0.0014404468238353,0.0005181760061532,0.0002865774440579,0.0001237024989677,8.79662184161134e-05,3.8485221011796966e-05,1.8555374481366016e-05,9.621305252949242e-06,4.123416601942154e-06,2.061708300971077e-06,0.0
0.9979760646820068,0.0012067866045981,0.0003903500910382,0.0001470685238018,6.666190165560693e-05,6.597466563107446e-05,6.185124948387966e-05,5.085547309136018e-05,1.6493666407768615e-05,1.0308541277481709e-05,4.123416601942154e-06,3.4361805774096865e-06,0.0
0.9957728385925292,0.0026080610696226,0.0007277830154635,0.0003333095228299,0.0001635621883906,8.727898239158094e-05,9.071516251424327e-05,8.17810941953212e-05,5.497888923855498e-05,3.57362769136671e-05,2.611497257021256e-05,1.786813845683355e-05,0.0
0.9872922897338868,0.0095553305000066,0.0014205169863998,0.0006405040621757,0.0003869139181915,0.0002364092215429,0.0001759324368322,0.0001429451076546,6.803637370467186e-05,4.467034523258917e-05,2.817668064380996e-05,8.246833203884307e-06,0.0
0.9922184348106384,0.006350748706609,0.0008404897525906,0.0003271243767812,0.000142257878906,5.566612526308745e-05,2.267879062856082e-05,1.6493666407768615e-05,1.3744722309638746e-05,8.246833203884307e-06,6.87236081375886e-07,3.4361805774096865e-06,0.0
0.9962043762207032,0.0029619876295328,0.0003099434834439,0.000162874959642,0.000130574859213,0.0001175173747469,6.322572153294459e-05,2.748944461927749e-05,1.305748628510628e-05,4.123416601942154e-06,1.374472162751772e-06,3.4361805774096865e-06,0.0
0.9957796931266784,0.0031983968801796,0.0004583864938467,0.0002116687246598,0.0001491302391514,8.315556624438614e-05,5.154270911589265e-05,4.123416510992684e-05,1.0995777302014176e-05,7.55959717935184e-06,4.810652626474621e-06,3.4361805774096865e-06,0.0
0.99477219581604,0.0038973158225417,0.0007229723851196,0.000192426101421,9.483857866143808e-05,8.109385817078874e-05,7.490873394999653e-05,9.6213050710503e-05,4.39831092080567e-05,1.1683013326546645e-05,6.185125130286906e-06,6.185125130286906e-06,0.0
0.988418698310852,0.0092543214559555,0.0015098577132448,0.0004116544150747,0.0001669983757892,0.0001195790828205,6.391295755747706e-05,3.092562474193983e-05,8.934069228416774e-06,8.934069228416774e-06,3.4361805774096865e-06,2.748944325503544e-06,0.0
0.9878743886947632,0.0093759624287486,0.0015112322289496,0.000503744056914,0.0003168158291373,0.0001800558529794,8.453003829345107e-05,7.215978985186666e-05,4.39831092080567e-05,2.0617082554963417e-05,8.246833203884307e-06,8.246833203884307e-06,0.0
0.9958394765853882,0.0033207249362021,0.0004913738230243,0.000161500487593,7.35342619009316e-05,4.329587318352424e-05,2.267879062856082e-05,7.55959717935184e-06,1.7180902432301082e-05,6.872361154819373e-06,8.934069228416774e-06,6.872361154819373e-06,0.0
0.9858862161636353,0.0115222008898854,0.0017311477568,0.0004741929005831,0.0002391581656411,7.35342619009316e-05,3.8485221011796966e-05,2.0617082554963417e-05,8.934069228416774e-06,1.374472162751772e-06,2.061708300971077e-06,2.061708300971077e-06,0.0
0.9940698146820068,0.0053604417480528,0.000397909694584,0.0001161429026979,2.9551152692874894e-05,1.4431958334171212e-05,2.061708300971077e-06,2.061708300971077e-06,2.748944325503544e-06,6.87236081375886e-07,2.748944325503544e-06,1.374472162751772e-06,0.0
0.985894501209259,0.0100625110790133,0.0020692679099738,0.0008377407793886,0.0004522013477981,0.0002913881035055,0.0001896771573228,9.827476606005804e-05,5.154270911589265e-05,2.6802208594745025e-05,1.5806430383236147e-05,1.0308541277481709e-05,0.0
0.9850910902023317,0.0118390163406729,0.0020410912111401,0.0005745294038206,0.0001903644006233,0.0001553153560962,6.047677743481472e-05,2.8863916668342423e-05,1.511919435870368e-05,2.061708300971077e-06,6.87236081375886e-07,1.374472162751772e-06,0.0
0.9952257871627808,0.0039035009685903,0.0004879376210737,0.0001752452080836,8.17810941953212e-05,3.3674568840069696e-05,3.092562474193983e-05,2.1304318579495884e-05,1.992984653043095e-05,1.305748628510628e-05,4.810652626474621e-06,2.061708300971077e-06,0.0
0.9986963272094728,0.0008679791935719,0.0002810795558616,0.0001078960704035,3.8485221011796966e-05,2.061708300971077e-06,0.0,2.748944325503544e-06,0.0,1.374472162751772e-06,6.87236081375886e-07,1.374472162751772e-06,0.0
0.9786441326141356,0.0074578863568603,0.0040409481152892,0.0025001650210469,0.0017283988418057,0.0014830555301159,0.0018720311345532,0.0010555946500971,0.0005923975259065,0.0003793543146457,0.0001944878167705,5.154270911589265e-05,0.0
0.982184112071991,0.0088687818497419,0.0029619876295328,0.0025805714540183,0.001486491644755,0.0008308684336952,0.0002604624896775,0.0002102942526107,7.903215009719133e-05,9.89620020845905e-05,0.0002508411707822,0.0001876154565252,0.0
0.9865954518318176,0.0081595545634627,0.0029908514115959,0.0011174458777531,0.0006095784483477,0.0002714582660701,0.0001230152556672,2.336602665309329e-05,2.0617082554963417e-05,2.542773654568009e-05,2.199155460402835e-05,4.123416510992684e-05,0.0
0.9689767956733704,0.0153542291373014,0.0059920116327703,0.003436867846176,0.0021029424387961,0.001406772295013,0.0009964923374354,0.000729844730813,0.000556661223527,0.0003415563551243,7.97193861217238e-05,2.611497257021256e-05,0.0
